date,animal,egg size
20190123,050,7.513
20190123,050,13.222
20190123,050,4.256
20190123,050,1.331
20190123,050,15.34
20190123,050,8.992
20190123,050,1.223
20190123,050,13.337
20190123,050,1.103
20190123,050,1.549
20190123,050,1.261
20190123,050,2.264
20190123,050,4.833
20190123,050,2.08
20190123,050,8.978
20190123,050,10.034
20190123,050,25.979
20190123,050,20.027
20190123,050,3.215
20190123,050,10.12
20190123,050,2.607
20190123,050,1.934
20190123,050,4.349
20190123,050,13.528
20190123,050,4.356
20190123,050,3.126
20190123,050,1.491
20190123,050,13.569
20190123,050,2.427
20190123,050,14.218
20190123,050,6.4
20190123,050,14.665
20190123,050,1.386
20190123,050,5.309
20190123,050,1.884
20190123,050,18.576
20190123,050,4.964
20190123,050,4.478
20190123,050,3.025
20190123,050,17.758
20190123,050,4.902
20190123,050,2.145
20190123,050,19.232
20190123,050,6.692
20190123,050,14.474
20190123,050,8.239
20190123,050,5.445
20190123,050,7.19
20190123,050,19.093
20190123,050,6.915
20190123,050,3.956
20190123,050,3.504
20190123,050,1.441
20190123,050,7.226
20190123,050,1.486
20190123,050,6.544
20190123,050,9.141
20190123,050,1.589
20190123,050,2.113
20190123,050,13.198
20190123,050,1.594
20190123,050,9.103
20190123,050,1.635
20190123,050,4.344
20190123,050,3.562
20190123,050,12.434
20190123,050,1.683
20190123,050,28.426
20190123,050,2.556
20190123,050,7.123
20190123,050,3.566
20190123,050,2.346
20190123,050,17.576
20190123,050,3.444
20190123,050,7.307
20190123,050,3.291
20190123,050,18.885
20190123,050,9.265
20190123,050,8.231
20190123,050,24.359
20190123,050,1.091
20190123,050,9.162
20190123,050,6.139
20190123,050,8.562
20190123,050,14.098
20190123,050,17.741
20190123,050,3.396
20190123,050,1.769
20190123,050,12.094
20190123,050,1.127
20190123,050,4.289
20190123,050,1.549
20190123,050,1.271
20190123,050,3.638
20190123,050,3.784
20190123,050,14.04
20190123,050,21.417
20190123,050,1.293
20190123,050,6.537
20190123,050,1.252
20190123,050,1.039
20190123,050,4.809
20190123,050,1.063
20190123,050,6.187
20190123,050,2.238
20190123,050,4.777
20190123,050,1.788
20190123,050,9.313
20190123,050,8.377
20190123,050,1.096
20190123,050,6.958
20190123,050,10.445
20190123,050,1.664
20190123,050,3.49
20190123,050,6.853
20190123,050,16.898
20190123,050,12.748
20190123,050,2.867
20190123,050,12.925
20190123,050,7.839
20190123,050,5.359
20190123,050,1.838
20190123,050,4.15
20190123,050,5.093
20190123,050,8.71
20190123,050,2.214
20190123,050,2.453
20190123,050,1.307
20190123,050,4.028
20190123,050,2.056
20190123,050,5.993
20190123,050,1.453
20190123,050,12.36
20190123,050,1.534
20190123,050,14.455
20190123,050,2.738
20190123,050,14.754
20190123,050,5.007
20190123,050,7.322
20190123,050,9.895
20190123,050,1.35
20190123,050,1.989
20190123,050,3.097
20190123,050,28.765
20190123,050,23.813
20190123,050,6.573
20190123,050,8.258
20190123,050,2.042
20190123,050,2.125
20190123,050,1.197
20190123,050,8.708
20190123,050,13.605
20190123,050,4.045
20190123,050,11.264
20190123,050,10.678
20190123,050,4.864
20190123,050,2.934
20190123,050,3.083
20190123,050,2.224
20190123,050,2.358
20190123,050,4.316
20190123,050,5.125
20190123,050,1.091
20190123,050,6.494
20190123,050,1.977
20190123,050,22.387
20190123,050,2.018
20190123,050,17.008
20190123,050,9.184
20190123,050,3.698
20190123,050,18.586
20190123,050,4.928
20190123,050,3.703
20190123,050,5.654
20190123,050,10.192
20190123,050,2.619
20190123,050,6.135
20190123,050,2.188
20190123,050,2.125
20190123,050,1.501
20190123,050,4.938
20190123,050,14.972
20190123,050,6.35
20190123,050,1.86
20190123,050,2.961
20190123,050,6.489
20190123,050,2.652
20190123,050,1.214
20190123,050,8.365
20190123,050,1.06
20190123,050,2.13
20190123,050,3.724
20190123,050,2.025
20190123,050,1.324
20190123,050,8.679
20190123,050,13.535
20190123,050,9.553
20190123,050,13.677
20190123,050,4.129
20190123,050,3.552
20190123,050,5.771
20190123,050,10.534
20190123,050,8.825
20190123,050,6.245
20190123,050,13.547
20190123,050,5.9
20190123,050,2.683
20190123,050,8.416
20190123,050,5.005
20190123,050,3.274
20190123,050,5.474
20190123,050,7.441
20190123,050,5.105
20190123,050,7.863
20190123,050,6.676
20190123,050,7.578
20190123,050,9.067
20190123,050,9.62
20190123,050,5.567
20190123,050,2.494
20190123,050,6.247
20190123,050,8.246
20190123,050,9.361
20190123,050,9.964
20190123,050,2.551
20190123,050,2.702
20190123,050,18.05
20190123,050,1.513
20190123,050,7.097
20190123,050,5.682
20190123,050,2.568
20190123,050,4.809
20190123,050,33.624
20190123,050,21.657
20190123,050,10.496
20190123,050,7.003
20190123,050,3.337
20190123,050,14.538
20190123,050,8.578
20190123,050,11.695
20190123,050,25.879
20190123,050,26.963
20190123,050,12.71
20190123,050,2.303
20190123,050,10.098
20190123,050,26.504
20190123,050,8.866
20190123,050,16.657
20190123,050,15.742
20190123,050,12.008
20190123,052,7.827
20190123,052,3.648
20190123,052,7.374
20190123,052,5.711
20190123,052,1.908
20190123,052,7.54
20190123,052,1.02
20190123,052,10.352
20190123,052,1.544
20190123,052,14.636
20190123,052,1.068
20190123,052,1.099
20190123,052,14.234
20190123,052,15.563
20190123,052,2.86
20190123,052,9.627
20190123,052,7.559
20190123,052,6.676
20190123,052,3.32
20190123,052,1.376
20190123,052,8.112
20190123,052,19.723
20190123,052,2.037
20190123,052,4.452
20190123,052,1.604
20190123,052,2.841
20190123,052,4.497
20190123,052,1.704
20190123,052,1.474
20190123,052,1.589
20190123,052,12.2
20190123,052,13.583
20190123,052,13.789
20190123,052,12.561
20190123,052,7.896
20190123,052,1.51
20190123,052,11.405
20190123,052,2.264
20190123,052,16.247
20190123,052,9.94
20190123,052,7.379
20190123,052,4.883
20190123,052,11.139
20190123,052,14.964
20190123,052,2.767
20190123,052,11.513
20190123,052,9.842
20190123,052,8.093
20190123,052,3.368
20190123,052,5.488
20190123,052,6.307
20190123,052,1.17
20190123,052,4.88
20190123,052,8.696
20190123,052,6.003
20190123,052,11.709
20190123,052,8.497
20190123,052,11.57
20190123,052,1.056
20190123,052,2.202
20190123,052,1.596
20190123,052,10.599
20190123,052,2.607
20190123,052,2.008
20190123,052,10.627
20190123,052,5.292
20190123,052,2.829
20190123,052,6.379
20190123,052,2.623
20190123,052,1.465
20190123,052,6.295
20190123,052,6.127
20190123,052,1.752
20190123,052,11.47
20190123,052,4.507
20190123,052,4.205
20190123,052,1.857
20190123,052,3.856
20190123,052,3.787
20190123,052,2.678
20190123,052,16.874
20190123,052,11.554
20190123,052,2.181
20190123,052,9.237
20190123,052,1.003
20190123,052,15.395
20190123,052,13.949
20190123,052,7.52
20190123,052,8.083
20190123,052,5.357
20190123,052,1.324
20190123,052,14.146
20190123,052,14.981
20190123,052,3.564
20190123,052,13.55
20190123,052,1.479
20190123,052,2.209
20190123,052,4.751
20190123,052,1.917
20190123,052,12.595
20190123,052,3.069
20190123,052,10.601
20190123,052,10.115
20190123,052,1.939
20190123,052,4.586
20190123,052,2.027
20190123,052,3.071
20190123,052,12.336
20190123,052,1.367
20190123,052,8.313
20190123,052,4.026
20190123,052,6.946
20190123,052,3.767
20190123,052,18.236
20190123,052,6.951
20190123,052,5.596
20190123,052,3.456
20190123,052,11.934
20190123,052,8.325
20190123,052,1.568
20190123,052,1.86
20190123,052,4.294
20190123,052,1.307
20190123,052,12.549
20190123,052,14.579
20190123,052,2.271
20190123,052,8.145
20190123,052,8.452
20190123,052,4.794
20190123,052,1.34
20190123,052,3.358
20190123,052,12.829
20190123,052,13.899
20190123,052,15.572
20190123,052,12.982
20190123,052,15
20190123,052,2.769
20190123,052,1.678
20190123,052,1.833
20190123,052,2.571
20190123,052,9.397
20190123,052,11.958
20190123,052,3.483
20190123,052,12.635
20190123,052,3.392
20190123,052,3.53
20190123,052,8.069
20190123,052,17.023
20190123,052,14.043
20190123,052,3.485
20190123,052,9.076
20190123,052,1.728
20190123,052,2.334
20190123,052,2.815
20190123,052,1.017
20190123,052,4.631
20190123,052,4.94
20190123,052,15.812
20190123,052,3.346
20190123,052,2.248
20190123,052,15.498
20190123,052,2.243
20190123,052,2.118
20190123,052,2.501
20190123,052,1.446
20190123,052,4.416
20190123,052,18.612
20190123,052,4.962
20190123,052,1.522
20190123,052,1.391
20190123,052,2.511
20190123,052,16.692
20190123,052,5.694
20190123,052,1.132
20190123,052,1.556
20190123,052,2.633
20190123,052,1.419
20190123,052,4.148
20190123,052,2.051
20190123,052,2.475
20190123,052,2.214
20190123,052,1.999
20190123,052,12.992
20190123,052,6.872
20190123,052,6.467
20190123,052,1.999
20190123,052,8.468
20190123,052,1.247
20190123,052,3.495
20190123,052,1.745
20190123,052,4.773
20190123,052,1.967
20190123,052,12.083
20190123,052,13.164
20190123,052,1.68
20190123,052,2.554
20190123,052,13.729
20190123,052,8.174
20190123,052,1.991
20190123,052,2.487
20190123,052,18.229
20190123,052,7.915
20190123,052,3.478
20190123,052,11.221
20190123,052,15.321
20190123,052,3.428
20190123,052,2.709
20190123,052,13.511
20190123,052,3.83
20190123,052,10.235
20190123,052,11.238
20190123,052,26.618
20190123,052,2.463
20190123,052,9.536
20190123,052,17.693
20190123,052,4.325
20190123,052,13.689
20190123,052,3.425
20190123,052,12.999
20190123,052,7.154
20190123,052,3.1
20190123,052,2.568
20190123,052,10.847
20190123,052,2.494
20190123,052,3.595
20190123,052,10.01
20190123,052,5.074
20190123,052,16.381
20190123,052,1.137
20190123,052,14.198
20190123,052,3.779
20190123,052,23.641
20190123,052,16.958
20190123,052,14.952
20190123,052,2.595
20190123,052,17.097
20190123,052,1.841
20190123,052,16.63
20190123,052,8.329
20190123,052,11.905
20190123,052,7.657
20190123,052,3.607
20190123,052,6.123
20190123,052,12.202
20190123,052,2.98
20190123,052,3.557
20190123,052,6.903
20190123,052,1.137
20190123,052,5.931
20190123,052,16.049
20190123,052,10.304
20190123,052,2.654
20190123,052,9.024
20190123,052,15.438
20190123,052,13.978
20190123,052,2.547
20190123,052,19.158
20190123,052,1.099
20190123,052,17.056
20190123,052,1.012
20190123,052,6.486
20190123,052,1.123
20190123,052,16.008
20190123,052,4.189
20190123,052,5.776
20190123,052,4.825
20190123,052,11.379
20190123,052,5.855
20190123,052,10.153
20190123,052,1.036
20190123,052,12.178
20190123,052,1.036
20190123,052,17.075
20190123,052,4.529
20190123,052,16.106
20190123,052,3.657
20190123,052,1.391
20190123,052,7.319
20190123,052,6.953
20190123,052,16.989
20190123,052,13.507
20190123,052,16.365
20190123,052,15.118
20190123,052,6.69
20190123,052,1.764
20190123,052,4.72
20190123,052,5.218
20190123,052,6.166
20190123,052,19.124
20190123,052,6.206
20190123,052,2.75
20190123,052,5.596
20190123,052,10.058
20190123,052,1.869
20190123,052,4.32
20190123,052,2.209
20190123,052,1.702
20190123,052,1.62
20190123,052,2.633
20190123,052,1.594
20190123,052,6.936
20190123,052,8.236
20190123,052,4.885
20190123,052,6.788
20190123,052,2.846
20190123,052,4.117
20190123,052,26.592
20190123,052,23.466
20190123,052,14.457
20190123,052,5.642
20190123,052,6.451
20190123,052,5.936
20190123,052,11.027
20190123,052,10.905
20190123,052,13.859
20190123,052,8.633
20190123,052,6.91
20190123,052,14.191
20190123,052,4.509
20190123,052,4.576
20190123,052,4.43
20190123,052,10.534
20190123,052,12.432
20190123,052,5.409
20190123,052,7.008
20190123,052,8.049
20190123,052,9.964
20190123,052,8.691
20190221,060,1.812
20190221,060,15.831
20190221,060,12.016
20190221,060,16.463
20190221,060,14.66
20190221,060,20.35
20190221,060,2.334
20190221,060,2.432
20190221,060,17.681
20190221,060,5.721
20190221,060,3.401
20190221,060,2.118
20190221,060,2.944
20190221,060,12.767
20190221,060,13.064
20190221,060,14.074
20190221,060,21.697
20190221,060,9.507
20190221,060,18.045
20190221,060,17.071
20190221,060,5.373
20190221,060,14.344
20190221,060,5.44
20190221,060,10.831
20190221,060,11.321
20190221,060,2.781
20190221,060,8.382
20190221,060,2.741
20190221,060,8.363
20190221,060,23.548
20190221,060,20.225
20190221,060,3.65
20190221,060,9.34
20190221,060,4.208
20190221,060,20.311
20190221,060,15.072
20190221,060,13.784
20190221,060,16.386
20190221,060,2.7
20190221,060,1.376
20190221,060,16.623
20190221,060,2.303
20190221,060,21.616
20190221,060,2.513
20190221,060,14.189
20190221,060,11.211
20190221,060,6.489
20190221,060,14.466
20190221,060,8.645
20190221,060,12.918
20190221,060,9.677
20190221,060,1.247
20190221,060,14.455
20190221,060,3.688
20190221,060,4.648
20190221,060,15.84
20190221,060,16.695
20190221,060,11.668
20190221,060,3.272
20190221,060,14.143
20190221,060,19.737
20190221,060,5.283
20190221,060,4.246
20190221,060,6.338
20190221,060,8.902
20190221,060,5.577
20190221,060,3.753
20190221,060,16.575
20190221,060,11.431
20190221,060,19.636
20190221,060,1.082
20190221,060,12.841
20190221,060,16.551
20190221,060,16.494
20190221,060,11.575
20190221,060,1.592
20190221,060,15.594
20190221,060,2.456
20190221,060,1.29
20190221,060,1.494
20190221,060,6.314
20190221,060,11.034
20190221,060,16.989
20190221,060,14.924
20190221,060,10
20190221,060,8.791
20190221,060,11.42
20190221,060,6.838
20190221,060,1.23
20190221,060,9.689
20190221,060,14.325
20190221,060,16.649
20190221,060,4.955
20190221,060,2.358
20190221,060,4.696
20190221,060,4.416
20190221,060,1.091
20190221,060,4.785
20190221,060,9.873
20190221,060,5.134
20190221,060,1.742
20190221,060,1.879
20190221,060,13.878
20190221,060,1.936
20190221,060,2.87
20190221,060,5.268
20190221,060,1.252
20190221,060,8.554
20190221,060,21.317
20190221,060,1.563
20190221,060,2.645
20190221,060,9.352
20190221,060,2.327
20190221,060,1.276
20190221,060,16.369
20190221,060,10.012
20190221,060,4.327
20190221,060,7.817
20190221,060,15.118
20190221,060,4.158
20190221,060,5.536
20190221,060,3.315
20190221,060,1.443
20190221,060,1.012
20190221,060,7.422
20190221,060,12.477
20190221,060,2.276
20190221,060,10.45
20190221,060,7.944
20190221,060,19.127
20190221,060,1.932
20190221,060,2.81
20190221,060,2.99
20190221,060,5.634
20190221,060,1.381
20190221,060,7.992
20190221,060,8.136
20190221,060,3.004
20190221,060,4.536
20190221,060,12.932
20190221,060,1.051
20190221,060,1.594
20190221,060,7.446
20190221,060,1.18
20190221,060,1.362
20190221,060,1.924
20190221,060,6.111
20190221,060,2.946
20190221,060,2.305
20190221,060,3.361
20190221,060,3.341
20190221,060,10.146
20190221,060,21.558
20190221,060,6.439
20190221,060,6.838
20190221,060,2.372
20190221,060,16.029
20190221,060,11.542
20190221,060,3.729
20190221,060,14.196
20190221,060,1.441
20190221,060,1.946
20190221,060,19.38
20190221,060,4.143
20190221,060,17.827
20190221,060,14.241
20190221,060,1.654
20190221,060,1.867
20190221,060,3.703
20190221,060,18.708
20190221,060,15.625
20190221,060,2.147
20190221,060,15.479
20190221,060,19.744
20190221,060,11.948
20190221,060,4.371
20190221,060,9.758
20190221,060,3.171
20190221,060,3.516
20190221,060,15.601
20190221,060,7.128
20190221,060,1.527
20190221,060,9.347
20190221,060,2.286
20190221,060,1.81
20190221,060,6.252
20190221,060,13.43
20190221,060,18.198
20190221,060,10.297
20190221,060,6.101
20190221,060,8.846
20190221,060,6.135
20190221,060,1.379
20190221,060,1.182
20190221,060,3.492
20190221,060,20.268
20190221,060,14.553
20190221,060,17.849
20190221,060,12.98
20190221,060,6.903
20190221,060,7.839
20190221,060,4.73
20190221,060,27.705
20190221,060,8.758
20190221,060,9.581
20190221,060,6.12
20190221,060,9.89
20190221,060,29.483
20190221,060,30.175
20190221,060,10.965
20190221,060,8.712
20190221,060,7.099
20190221,060,4.952
20190221,060,4.083
20190221,060,16.089
20190221,060,27.167
20190221,060,31.86
20190221,060,19.033
20190221,060,7.406
20190221,060,6.364
20190221,060,5.271
20190221,060,17.746
20190221,060,6.982
20190221,060,10.237
20190221,060,6.867
20190221,060,9.711
20190221,060,8.875
20190221,060,5.273
20190221,060,8.033
20190221,060,5.187
20190221,060,5.855
20190221,060,5.242
20190221,060,12.801
20190221,060,7.76
20190221,060,7.611
20190221,060,8.368
20190221,060,8.234
20190221,060,4.502
20190221,060,3.832
20190221,060,7.532
20190221,060,19.187
20190221,060,28.753
20190221,060,9.002
20190221,060,13.851
20190221,060,10.678
20190221,060,9.806
20190221,060,21.13
20190221,060,8.602
20190221,060,21.027
20190221,060,13.667
20190221,060,9.529
20190221,060,6.084
20190221,060,11.8
20190221,060,9.069
20190221,060,13.928
20190221,060,7.023
20190221,060,8.016
20190221,060,5.534
20190221,060,7.298
20190221,060,11.592
20190221,060,9.435
20190221,060,12.26
20190221,060,17.755
20190221,060,13.253
20190221,060,21.704
20190221,060,12.269
20190221,060,12.669
20190221,060,18.744
20190221,060,16.92
20190221,060,22.351
20190221,060,10.919
20190221,060,12.731
20190221,060,30.336
